start station,start location,start latitude,start longitude,end station,end location,end latitude,end longitude,number of trips
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,2,"(53.539396719256246, 9.992434545062375)",53.539396719256246,9.992434545062375,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,3,"(53.539396719256246, 10.002491321445186)",53.539396719256246,10.002491321445186,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,4,"(53.539396719256246, 10.012548097827999)",53.539396719256246,10.012548097827999,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,5,"(53.539396719256246, 10.02260487421081)",53.539396719256246,10.02260487421081,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,6,"(53.539396719256246, 10.032661650593624)",53.539396719256246,10.032661650593624,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,7,"(53.54457215141532, 9.91700872219128)",53.54457215141532,9.91700872219128,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,8,"(53.54457215141532, 9.927065498574093)",53.54457215141532,9.927065498574093,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,9,"(53.54457215141532, 9.937122274956904)",53.54457215141532,9.937122274956904,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,10,"(53.54457215141532, 9.947179051339718)",53.54457215141532,9.947179051339718,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,11,"(53.54457215141532, 9.95723582772253)",53.54457215141532,9.95723582772253,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,12,"(53.54457215141532, 9.967292604105342)",53.54457215141532,9.967292604105342,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,13,"(53.54457215141532, 9.977349380488153)",53.54457215141532,9.977349380488153,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,14,"(53.54457215141532, 9.987406156870966)",53.54457215141532,9.987406156870966,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,15,"(53.54457215141532, 9.997462933253779)",53.54457215141532,9.997462933253779,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,16,"(53.54457215141532, 10.00751970963659)",53.54457215141532,10.00751970963659,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,17,"(53.54457215141532, 10.017576486019403)",53.54457215141532,10.017576486019403,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,18,"(53.54457215141532, 10.027633262402217)",53.54457215141532,10.027633262402217,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,19,"(53.54457215141532, 10.037690038785028)",53.54457215141532,10.037690038785028,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,20,"(53.54974695084885, 9.922037110382687)",53.54974695084885,9.922037110382687,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,21,"(53.54974695084885, 9.9320938867655)",53.54974695084885,9.9320938867655,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,22,"(53.54974695084885, 9.942150663148311)",53.54974695084885,9.942150663148311,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,23,"(53.54974695084885, 9.952207439531126)",53.54974695084885,9.952207439531126,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,24,"(53.54974695084885, 9.962264215913937)",53.54974695084885,9.962264215913937,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,25,"(53.54974695084885, 9.97232099229675)",53.54974695084885,9.97232099229675,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,26,"(53.54974695084885, 9.982377768679562)",53.54974695084885,9.982377768679562,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,27,"(53.54974695084885, 9.992434545062375)",53.54974695084885,9.992434545062375,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,28,"(53.54974695084885, 10.002491321445186)",53.54974695084885,10.002491321445186,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,29,"(53.54974695084885, 10.012548097827999)",53.54974695084885,10.012548097827999,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,30,"(53.54974695084885, 10.02260487421081)",53.54974695084885,10.02260487421081,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,31,"(53.54974695084885, 10.032661650593624)",53.54974695084885,10.032661650593624,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,32,"(53.54974695084885, 10.042718426976435)",53.54974695084885,10.042718426976435,1
1,"(53.534220654336465, 10.027633262402217)",53.534220654336465,10.027633262402217,33,"(53.55492111759196, 9.927065498574093)",53.55492111759196,9.927065498574093,1
