start station,start location,start latitude,start longitude,end station,end location,end latitude,end longitude,number of trips
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,2,"(53.53969282581209, 9.986633407480808)",53.53969282581209,9.986633407480808,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,3,"(53.53969282581209, 9.99669018386362)",53.53969282581209,9.99669018386362,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,4,"(53.53969282581209, 10.006746960246431)",53.53969282581209,10.006746960246431,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,5,"(53.53969282581209, 10.016803736629244)",53.53969282581209,10.016803736629244,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,6,"(53.53969282581209, 10.026860513012059)",53.53969282581209,10.026860513012059,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,7,"(53.54486822177162, 9.921264360992529)",53.54486822177162,9.921264360992529,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,8,"(53.54486822177162, 9.931321137375342)",53.54486822177162,9.931321137375342,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,9,"(53.54486822177162, 9.941377913758153)",53.54486822177162,9.941377913758153,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,10,"(53.54486822177162, 9.951434690140967)",53.54486822177162,9.951434690140967,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,11,"(53.54486822177162, 9.961491466523778)",53.54486822177162,9.961491466523778,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,12,"(53.54486822177162, 9.971548242906591)",53.54486822177162,9.971548242906591,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,13,"(53.54486822177162, 9.981605019289402)",53.54486822177162,9.981605019289402,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,14,"(53.54486822177162, 9.991661795672215)",53.54486822177162,9.991661795672215,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,15,"(53.54486822177162, 10.001718572055028)",53.54486822177162,10.001718572055028,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,16,"(53.54486822177162, 10.011775348437839)",53.54486822177162,10.011775348437839,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,17,"(53.54486822177162, 10.021832124820651)",53.54486822177162,10.021832124820651,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,18,"(53.54486822177162, 10.031888901203466)",53.54486822177162,10.031888901203466,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,19,"(53.550042985007615, 9.926292749183935)",53.550042985007615,9.926292749183935,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,20,"(53.550042985007615, 9.936349525566747)",53.550042985007615,9.936349525566747,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,21,"(53.550042985007615, 9.94640630194956)",53.550042985007615,9.94640630194956,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,22,"(53.550042985007615, 9.956463078332373)",53.550042985007615,9.956463078332373,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,23,"(53.550042985007615, 9.966519854715184)",53.550042985007615,9.966519854715184,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,24,"(53.550042985007615, 9.976576631097997)",53.550042985007615,9.976576631097997,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,25,"(53.550042985007615, 9.986633407480808)",53.550042985007615,9.986633407480808,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,26,"(53.550042985007615, 9.99669018386362)",53.550042985007615,9.99669018386362,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,27,"(53.550042985007615, 10.006746960246431)",53.550042985007615,10.006746960246431,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,28,"(53.550042985007615, 10.016803736629244)",53.550042985007615,10.016803736629244,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,29,"(53.550042985007615, 10.026860513012059)",53.550042985007615,10.026860513012059,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,30,"(53.550042985007615, 10.036917289394871)",53.550042985007615,10.036917289394871,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,31,"(53.55521711555519, 9.921264360992529)",53.55521711555519,9.921264360992529,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,32,"(53.55521711555519, 9.931321137375342)",53.55521711555519,9.931321137375342,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,33,"(53.55521711555519, 9.941377913758153)",53.55521711555519,9.941377913758153,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,34,"(53.55521711555519, 9.951434690140967)",53.55521711555519,9.951434690140967,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,35,"(53.55521711555519, 9.961491466523778)",53.55521711555519,9.961491466523778,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,36,"(53.55521711555519, 9.971548242906591)",53.55521711555519,9.971548242906591,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,37,"(53.55521711555519, 9.981605019289402)",53.55521711555519,9.981605019289402,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,38,"(53.55521711555519, 9.991661795672215)",53.55521711555519,9.991661795672215,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,39,"(53.55521711555519, 10.001718572055028)",53.55521711555519,10.001718572055028,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,40,"(53.55521711555519, 10.011775348437839)",53.55521711555519,10.011775348437839,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,41,"(53.55521711555519, 10.021832124820651)",53.55521711555519,10.021832124820651,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,42,"(53.55521711555519, 10.031888901203466)",53.55521711555519,10.031888901203466,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,43,"(53.55521711555519, 10.041945677586277)",53.55521711555519,10.041945677586277,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,44,"(53.560390613449535, 9.926292749183935)",53.560390613449535,9.926292749183935,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,45,"(53.560390613449535, 9.936349525566747)",53.560390613449535,9.936349525566747,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,46,"(53.560390613449535, 9.94640630194956)",53.560390613449535,9.94640630194956,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,47,"(53.560390613449535, 9.956463078332373)",53.560390613449535,9.956463078332373,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,48,"(53.560390613449535, 9.966519854715184)",53.560390613449535,9.966519854715184,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,49,"(53.560390613449535, 9.976576631097997)",53.560390613449535,9.976576631097997,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,50,"(53.560390613449535, 9.986633407480808)",53.560390613449535,9.986633407480808,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,51,"(53.560390613449535, 9.99669018386362)",53.560390613449535,9.99669018386362,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,52,"(53.560390613449535, 10.006746960246431)",53.560390613449535,10.006746960246431,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,53,"(53.560390613449535, 10.016803736629244)",53.560390613449535,10.016803736629244,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,54,"(53.560390613449535, 10.026860513012059)",53.560390613449535,10.026860513012059,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,55,"(53.560390613449535, 10.036917289394871)",53.560390613449535,10.036917289394871,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,56,"(53.560390613449535, 10.046974065777682)",53.560390613449535,10.046974065777682,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,57,"(53.56556347872583, 9.931321137375342)",53.56556347872583,9.931321137375342,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,58,"(53.56556347872583, 9.941377913758153)",53.56556347872583,9.941377913758153,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,59,"(53.56556347872583, 9.951434690140967)",53.56556347872583,9.951434690140967,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,60,"(53.56556347872583, 9.961491466523778)",53.56556347872583,9.961491466523778,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,61,"(53.56556347872583, 9.971548242906591)",53.56556347872583,9.971548242906591,1
1,"(53.53451679709387, 10.021832124820651)",53.53451679709387,10.021832124820651,62,"(53.56556347872583, 9.981605019289402)",53.56556347872583,9.981605019289402,1
