start station,start location,start latitude,start longitude,end station,end location,end latitude,end longitude,number of trips
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,2,"(53.53656794878302, 10.017279832323402)",53.53656794878302,10.017279832323402,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,3,"(53.53656794878302, 10.027336608706213)",53.53656794878302,10.027336608706213,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,4,"(53.541743726757296, 9.98208111498356)",53.541743726757296,9.98208111498356,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,5,"(53.541743726757296, 9.99213789136637)",53.541743726757296,9.99213789136637,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,6,"(53.541743726757296, 10.002194667749183)",53.541743726757296,10.002194667749183,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,7,"(53.541743726757296, 10.012251444131994)",53.541743726757296,10.012251444131994,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,8,"(53.541743726757296, 10.022308220514807)",53.541743726757296,10.022308220514807,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,9,"(53.541743726757296, 10.03236499689762)",53.541743726757296,10.03236499689762,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,10,"(53.546918871986804, 9.916712068495281)",53.546918871986804,9.916712068495281,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,11,"(53.546918871986804, 9.926768844878092)",53.546918871986804,9.926768844878092,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,12,"(53.546918871986804, 9.936825621260905)",53.546918871986804,9.936825621260905,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,13,"(53.546918871986804, 9.946882397643716)",53.546918871986804,9.946882397643716,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,14,"(53.546918871986804, 9.95693917402653)",53.546918871986804,9.95693917402653,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,15,"(53.546918871986804, 9.966995950409341)",53.546918871986804,9.966995950409341,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,16,"(53.546918871986804, 9.977052726792154)",53.546918871986804,9.977052726792154,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,17,"(53.546918871986804, 9.987109503174965)",53.546918871986804,9.987109503174965,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,18,"(53.546918871986804, 9.997166279557778)",53.546918871986804,9.997166279557778,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,19,"(53.546918871986804, 10.007223055940589)",53.546918871986804,10.007223055940589,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,20,"(53.546918871986804, 10.017279832323402)",53.546918871986804,10.017279832323402,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,21,"(53.546918871986804, 10.027336608706213)",53.546918871986804,10.027336608706213,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,22,"(53.546918871986804, 10.037393385089029)",53.546918871986804,10.037393385089029,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,23,"(53.55209338450669, 9.921740456686685)",53.55209338450669,9.921740456686685,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,24,"(53.55209338450669, 9.931797233069497)",53.55209338450669,9.931797233069497,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,25,"(53.55209338450669, 9.94185400945231)",53.55209338450669,9.94185400945231,1
1,"(53.53656794878302, 10.007223055940589)",53.53656794878302,10.007223055940589,26,"(53.55209338450669, 9.951910785835123)",53.55209338450669,9.951910785835123,1
